iterations_since_restore,pid,date,episodes,timesteps_since_restore,done,hostname,time_this_iter_s,time_total_s,config,time_since_restore,training_iteration,node_ip,timestamp,episode_reward_mean,episode_reward_min,timesteps_total,timesteps_this_iter,info,episode_len_mean,experiment_id,episode_reward_max,policy_reward_mean
83,32291,2018-09-29_02-44-50,18,3264800,False,ip-172-30-1-193,31.264729022979736,2593.0756158828735,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BreakoutNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2593.0756158828735,83,172.30.1.193,1538189090,72.11111111111111,20.0,3264800,40000,"{'max_exploration': 0.4, 'sample_throughput': 1306.178, 'train_throughput': 5523.267, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 6799, 'num_steps_trained': 13840896, 'num_steps_sampled': 3264800, 'num_target_updates': 256}",3916.4444444444443,26849b496d434faa887a5b0858ebec17,380.0,{}
84,32291,2018-09-29_02-45-21,13,3303840,False,ip-172-30-1-193,31.25977897644043,2624.335394859314,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BreakoutNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2624.335394859314,84,172.30.1.193,1538189121,67.46153846153847,23.0,3303840,39040,"{'max_exploration': 0.4, 'sample_throughput': 1287.187, 'train_throughput': 5467.033, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 6881, 'num_steps_trained': 14008832, 'num_steps_sampled': 3303840, 'num_target_updates': 259}",4046.769230769231,26849b496d434faa887a5b0858ebec17,373.0,{}
85,32291,2018-09-29_02-45-53,16,3344640,False,ip-172-30-1-193,31.770801067352295,2656.1061959266663,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BreakoutNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2656.1061959266663,85,172.30.1.193,1538189153,69.5625,33.0,3344640,40800,"{'max_exploration': 0.4, 'sample_throughput': 1298.482, 'train_throughput': 5430.843, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 6967, 'num_steps_trained': 14182912, 'num_steps_sampled': 3344640, 'num_target_updates': 262}",4163.6875,26849b496d434faa887a5b0858ebec17,350.0,{}
86,32291,2018-09-29_02-46-24,15,3384640,False,ip-172-30-1-193,31.26465392112732,2687.3708498477936,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BreakoutNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2687.3708498477936,86,172.30.1.193,1538189184,74.73333333333333,21.0,3384640,40000,"{'max_exploration': 0.4, 'sample_throughput': 1290.876, 'train_throughput': 5435.267, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 7048, 'num_steps_trained': 14351872, 'num_steps_sampled': 3384640, 'num_target_updates': 266}",4152.133333333333,26849b496d434faa887a5b0858ebec17,282.0,{}
87,32291,2018-09-29_02-46-55,10,3424640,False,ip-172-30-1-193,31.421982049942017,2718.7928318977356,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BreakoutNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2718.7928318977356,87,172.30.1.193,1538189215,60.3,29.0,3424640,40000,"{'max_exploration': 0.4, 'sample_throughput': 1289.202, 'train_throughput': 5463.429, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 7132, 'num_steps_trained': 14520832, 'num_steps_sampled': 3424640, 'num_target_updates': 269}",4154.4,26849b496d434faa887a5b0858ebec17,257.0,{}
88,32291,2018-09-29_02-47-27,17,3464960,False,ip-172-30-1-193,31.735257863998413,2750.528089761734,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BreakoutNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2750.528089761734,88,172.30.1.193,1538189247,71.6470588235294,34.0,3464960,40320,"{'max_exploration': 0.4, 'sample_throughput': 1273.92, 'train_throughput': 5484.805, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 7217, 'num_steps_trained': 14694400, 'num_steps_sampled': 3464960, 'num_target_updates': 272}",4537.823529411765,26849b496d434faa887a5b0858ebec17,320.0,{}
89,32291,2018-09-29_02-47-58,12,3504480,False,ip-172-30-1-193,31.033058166503906,2781.561147928238,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BreakoutNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2781.561147928238,89,172.30.1.193,1538189278,51.666666666666664,28.0,3504480,39520,"{'max_exploration': 0.4, 'sample_throughput': 1272.467, 'train_throughput': 5380.716, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 7299, 'num_steps_trained': 14862336, 'num_steps_sampled': 3504480, 'num_target_updates': 275}",4475.833333333333,26849b496d434faa887a5b0858ebec17,80.0,{}
90,32291,2018-09-29_02-48-30,15,3544160,False,ip-172-30-1-193,31.302361965179443,2812.8635098934174,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BreakoutNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2812.8635098934174,90,172.30.1.193,1538189310,71.4,31.0,3544160,39680,"{'max_exploration': 0.4, 'sample_throughput': 1304.908, 'train_throughput': 5469.067, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 7382, 'num_steps_trained': 15031296, 'num_steps_sampled': 3544160, 'num_target_updates': 278}",4588.066666666667,26849b496d434faa887a5b0858ebec17,259.0,{}
91,32291,2018-09-29_02-49-01,12,3583840,False,ip-172-30-1-193,31.280059099197388,2844.1435689926147,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BreakoutNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2844.1435689926147,91,172.30.1.193,1538189341,72.25,28.0,3583840,39680,"{'max_exploration': 0.4, 'sample_throughput': 1288.842, 'train_throughput': 5486.785, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 7463, 'num_steps_trained': 15200256, 'num_steps_sampled': 3583840, 'num_target_updates': 281}",4347.333333333333,26849b496d434faa887a5b0858ebec17,250.0,{}
92,32291,2018-09-29_02-49-32,13,3622880,False,ip-172-30-1-193,30.637057065963745,2874.7806260585785,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BreakoutNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2874.7806260585785,92,172.30.1.193,1538189372,86.46153846153847,39.0,3622880,39040,"{'max_exploration': 0.4, 'sample_throughput': 1283.695, 'train_throughput': 5428.195, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 7545, 'num_steps_trained': 15368704, 'num_steps_sampled': 3622880, 'num_target_updates': 285}",4414.615384615385,26849b496d434faa887a5b0858ebec17,269.0,{}
