iterations_since_restore,pid,date,episodes,timesteps_since_restore,done,hostname,time_this_iter_s,time_total_s,config,time_since_restore,training_iteration,node_ip,timestamp,episode_reward_mean,episode_reward_min,timesteps_total,timesteps_this_iter,info,episode_len_mean,experiment_id,episode_reward_max,policy_reward_mean
64,32317,2018-09-29_02-34-48,3,2545600,False,ip-172-30-1-193,30.995068073272705,1991.090946674347,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BeamRiderNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",1991.090946674347,64,172.30.1.193,1538188488,3173.3333333333335,1744.0,2545600,39360,"{'max_exploration': 0.4, 'sample_throughput': 1282.048, 'train_throughput': 5457.863, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 5301, 'num_steps_trained': 10697216, 'num_steps_sampled': 2545600, 'num_target_updates': 200}",16541.666666666668,16a073b2880b4f898a37dd12c7850e09,4860.0,{}
65,32317,2018-09-29_02-35-19,5,2585760,False,ip-172-30-1-193,31.49000597000122,2022.5809526443481,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BeamRiderNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2022.5809526443481,65,172.30.1.193,1538188519,3450.0,2108.0,2585760,40160,"{'max_exploration': 0.4, 'sample_throughput': 1310.201, 'train_throughput': 5552.419, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 5386, 'num_steps_trained': 10870272, 'num_steps_sampled': 2585760, 'num_target_updates': 204}",17309.4,16a073b2880b4f898a37dd12c7850e09,5718.0,{}
66,32317,2018-09-29_02-35-50,3,2625600,False,ip-172-30-1-193,31.33656597137451,2053.9175186157227,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BeamRiderNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2053.9175186157227,66,172.30.1.193,1538188550,3788.0,2608.0,2625600,39840,"{'max_exploration': 0.4, 'sample_throughput': 1264.697, 'train_throughput': 5446.473, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 5467, 'num_steps_trained': 11043328, 'num_steps_sampled': 2625600, 'num_target_updates': 207}",16100.0,16a073b2880b4f898a37dd12c7850e09,5756.0,{}
67,32317,2018-09-29_02-36-22,3,2665280,False,ip-172-30-1-193,31.252114057540894,2085.1696326732635,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BeamRiderNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2085.1696326732635,67,172.30.1.193,1538188582,4589.333333333333,3240.0,2665280,39680,"{'max_exploration': 0.4, 'sample_throughput': 1275.139, 'train_throughput': 5501.313, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 5549, 'num_steps_trained': 11213312, 'num_steps_sampled': 2665280, 'num_target_updates': 210}",21879.333333333332,16a073b2880b4f898a37dd12c7850e09,5346.0,{}
68,32317,2018-09-29_02-36-53,3,2705600,False,ip-172-30-1-193,31.610493898391724,2116.7801265716553,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BeamRiderNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2116.7801265716553,68,172.30.1.193,1538188613,5061.333333333333,1380.0,2705600,40320,"{'max_exploration': 0.4, 'sample_throughput': 1319.423, 'train_throughput': 5529.9, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 5634, 'num_steps_trained': 11385856, 'num_steps_sampled': 2705600, 'num_target_updates': 213}",18543.0,16a073b2880b4f898a37dd12c7850e09,8520.0,{}
69,32317,2018-09-29_02-37-25,1,2746080,False,ip-172-30-1-193,31.71545910835266,2148.495585680008,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BeamRiderNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2148.495585680008,69,172.30.1.193,1538188645,1236.0,1236.0,2746080,40480,"{'max_exploration': 0.4, 'sample_throughput': 1310.981, 'train_throughput': 5420.267, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 5718, 'num_steps_trained': 11558912, 'num_steps_sampled': 2746080, 'num_target_updates': 217}",9217.0,16a073b2880b4f898a37dd12c7850e09,1236.0,{}
70,32317,2018-09-29_02-37-57,4,2786240,False,ip-172-30-1-193,31.7471981048584,2180.2427837848663,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BeamRiderNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2180.2427837848663,70,172.30.1.193,1538188677,4768.0,3420.0,2786240,40160,"{'max_exploration': 0.4, 'sample_throughput': 1266.984, 'train_throughput': 5480.88, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 5802, 'num_steps_trained': 11733504, 'num_steps_sampled': 2786240, 'num_target_updates': 220}",21594.5,16a073b2880b4f898a37dd12c7850e09,5376.0,{}
71,32317,2018-09-29_02-38-28,5,2825120,False,ip-172-30-1-193,30.837808847427368,2211.0805926322937,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BeamRiderNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2211.0805926322937,71,172.30.1.193,1538188708,3910.0,2160.0,2825120,38880,"{'max_exploration': 0.4, 'sample_throughput': 1303.431, 'train_throughput': 5486.153, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 5883, 'num_steps_trained': 11901440, 'num_steps_sampled': 2825120, 'num_target_updates': 223}",19237.8,16a073b2880b4f898a37dd12c7850e09,6062.0,{}
72,32317,2018-09-29_02-38-59,5,2864800,False,ip-172-30-1-193,31.051764965057373,2242.132357597351,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BeamRiderNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2242.132357597351,72,172.30.1.193,1538188739,3878.4,2160.0,2864800,39680,"{'max_exploration': 0.4, 'sample_throughput': 1305.687, 'train_throughput': 5463.799, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 5967, 'num_steps_trained': 12070400, 'num_steps_sampled': 2864800, 'num_target_updates': 226}",18268.8,16a073b2880b4f898a37dd12c7850e09,5120.0,{}
73,32317,2018-09-29_02-39-30,2,2905120,False,ip-172-30-1-193,31.19543194770813,2273.327789545059,"{'exploration_fraction': 0.1, 'hiddens': [512], 'n_step': 3, 'tf_session_args': {'allow_soft_placement': True, 'gpu_options': {'allow_growth': True}, 'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'log_device_placement': False}, 'synchronize_filters': True, 'double_q': False, 'num_gpus_per_worker': 0, 'custom_schedules': {}, 'clip_rewards': None, 'prioritized_replay_beta': 0.4, 'sample_batch_size': 160, 'sigma0': 0.5, 'compress_observations': True, 'v_max': 10.0, 'monitor': False, 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'batch_mode': 'truncate_episodes', 'num_cpus_per_worker': 1, 'dueling': False, 'env_config': {}, 'exploration_final_eps': 0.01, 'v_min': -10.0, 'env': 'BeamRiderNoFrameskip-v4', 'gpu': True, 'optimizer_class': 'AsyncReplayOptimizer', 'final_prioritized_replay_beta': 1.0, 'sample_async': False, 'prioritized_replay_eps': 1e-06, 'preprocessor_pref': 'deepmind', 'schedule_max_timesteps': 2000000, 'optimizer': {'prioritized_replay_eps': 1e-06, 'num_replay_buffer_shards': 4, 'learning_starts': 50000, 'train_batch_size': 512, 'max_weight_sync_delay': 400, 'debug': False, 'buffer_size': 1000000, 'sample_batch_size': 160, 'prioritized_replay_beta': 0.4, 'prioritized_replay_alpha': 0.5, 'prioritized_replay': False}, 'num_workers': 8, 'worker_side_prioritization': True, 'beta_annealing_fraction': 1.0, 'timesteps_per_iteration': 25000, 'buffer_size': 1000000, 'prioritized_replay_alpha': 0.5, 'adam_epsilon': 0.00015, 'noisy': False, 'per_worker_exploration': True, 'num_envs_per_worker': 8, 'custom_schedule_attr': 'episode_reward_mean', 'grad_norm_clipping': 40, 'learning_starts': 50000, 'min_iter_time_s': 30, 'train_batch_size': 512, 'lr': 0.0001, 'observation_filter': 'NoFilter', 'gpu_fraction': 1, 'target_network_update_freq': 50000, 'horizon': None, 'model': {'max_seq_len': 20, 'use_lstm': False}, 'num_atoms': 1, 'gamma': 0.99, 'prioritized_replay': False}",2273.327789545059,73,172.30.1.193,1538188770,4454.0,4110.0,2905120,40320,"{'max_exploration': 0.4, 'sample_throughput': 1304.01, 'train_throughput': 5453.965, 'min_exploration': 0.0006553600000000003, 'num_weight_syncs': 6050, 'num_steps_trained': 12243968, 'num_steps_sampled': 2905120, 'num_target_updates': 230}",18849.0,16a073b2880b4f898a37dd12c7850e09,4798.0,{}
